local_time,quote_time,code,name,price,pct,open,high,low,prev_close,amount,trigger_price,invalid_price
2026-05-28T09:25:47,2026-05-28 09:25:00,002181,粤传媒,14.7,-2.0,14.7,14.7,14.7,15.0,26527620.0,15.0,13.17
2026-05-28T09:25:47,2026-05-28 09:25:00,000506,招金黄金,14.75,-0.8737,14.75,14.75,14.75,14.88,8608100.0,14.88,14.0
2026-05-28T09:25:47,2026-05-28 09:25:00,003004,声迅股份,54.83,-0.1457,54.83,54.83,54.83,54.91,3454290.0,54.91,49.76
2026-05-28T09:25:47,2026-05-28 09:25:33,603685,晨丰科技,35.38,-1.0626,35.38,35.38,35.38,35.76,3874110.0,35.76,32.56
2026-05-28T09:25:47,2026-05-28 09:25:25,600396,华电辽能,19.5,5.0081,19.5,19.5,19.5,18.57,122122650.0,16.88,14.75
2026-05-28T09:25:47,2026-05-28 09:25:37,605006,山东玻纤,17.8,-4.0431,17.8,17.8,17.8,18.55,18145320.0,18.55,17.2
2026-05-28T09:25:47,2026-05-28 09:25:35,600719,大连热电,9.78,-3.6453,9.78,9.78,9.78,10.15,3979482.0,10.15,9.83
2026-05-28T09:25:47,2026-05-28 09:25:17,603919,金徽酒,21.08,-3.4356,21.08,21.08,21.08,21.83,10991112.0,20.83,19.25
2026-05-28T09:25:47,2026-05-28 09:25:26,600863,华能蒙电,6.9,2.8316,6.9,6.9,6.9,6.71,82342530.0,6.1,5.39
2026-05-28T09:25:47,2026-05-28 09:25:40,603303,得邦照明,25.53,-2.1089,25.53,25.53,25.53,26.08,1309689.0,25.79,22.56
2026-05-28T09:28:58,2026-05-28 09:25:00,002181,粤传媒,14.7,-2.0,14.7,14.7,14.7,15.0,26527620.0,15.0,13.17
2026-05-28T09:28:58,2026-05-28 09:25:00,000506,招金黄金,14.75,-0.8737,14.75,14.75,14.75,14.88,8608100.0,14.88,14.0
2026-05-28T09:28:58,2026-05-28 09:25:00,003004,声迅股份,54.83,-0.1457,54.83,54.83,54.83,54.91,3454290.0,54.91,49.76
2026-05-28T09:28:58,2026-05-28 09:28:33,603685,晨丰科技,35.38,-1.0626,35.38,35.38,35.38,35.76,3874110.0,35.76,32.56
2026-05-28T09:28:58,2026-05-28 09:28:25,600396,华电辽能,19.5,5.0081,19.5,19.5,19.5,18.57,122122650.0,16.88,14.75
2026-05-28T09:28:58,2026-05-28 09:28:37,605006,山东玻纤,17.8,-4.0431,17.8,17.8,17.8,18.55,18145320.0,18.55,17.2
2026-05-28T09:28:58,2026-05-28 09:28:35,600719,大连热电,9.78,-3.6453,9.78,9.78,9.78,10.15,3979482.0,10.15,9.83
2026-05-28T09:28:58,2026-05-28 09:28:47,603919,金徽酒,21.08,-3.4356,21.08,21.08,21.08,21.83,10991112.0,20.83,19.25
2026-05-28T09:28:58,2026-05-28 09:28:26,600863,华能蒙电,6.9,2.8316,6.9,6.9,6.9,6.71,82342530.0,6.1,5.39
2026-05-28T09:28:58,2026-05-28 09:28:40,603303,得邦照明,25.53,-2.1089,25.53,25.53,25.53,26.08,1309689.0,25.79,22.56
2026-05-28T09:30:52,2026-05-28 09:30:51,002181,粤传媒,15.2,1.3333,14.7,15.2,14.7,15.0,88850390.0,15.0,13.17
2026-05-28T09:30:52,2026-05-28 09:30:51,000506,招金黄金,14.55,-2.2177,14.75,14.83,14.51,14.88,45906377.0,14.88,14.0
2026-05-28T09:30:52,2026-05-28 09:30:48,003004,声迅股份,54.42,-0.8924,54.83,54.91,53.8,54.91,15593358.0,54.91,49.76
2026-05-28T09:30:52,2026-05-28 09:30:50,603685,晨丰科技,35.56,-0.5593,35.38,35.77,35.1,35.76,9407952.0,35.76,32.56
2026-05-28T09:30:52,2026-05-28 09:30:48,600396,华电辽能,18.88,1.6694,19.5,19.5,18.79,18.57,354801358.0,16.88,14.75
2026-05-28T09:30:52,2026-05-28 09:30:48,605006,山东玻纤,17.7,-4.5822,17.8,17.99,17.69,18.55,55744887.0,18.55,17.2
2026-05-28T09:30:52,2026-05-28 09:30:49,600719,大连热电,9.85,-2.9557,9.78,9.86,9.78,10.15,16724764.0,10.15,9.83
2026-05-28T09:30:52,2026-05-28 09:30:49,603919,金徽酒,20.8,-4.7183,21.08,21.13,20.8,21.83,30708638.0,20.83,19.25
2026-05-28T09:30:52,2026-05-28 09:30:49,600863,华能蒙电,7.07,5.3651,6.9,7.1,6.78,6.71,365352010.0,6.1,5.39
2026-05-28T09:30:52,2026-05-28 09:30:48,603303,得邦照明,25.2,-3.3742,25.53,25.63,25.04,26.08,8980861.0,25.79,22.56
2026-05-28T09:35:44,2026-05-28 09:35:42,002181,粤传媒,15.08,0.5333,14.7,15.24,14.7,15.0,258648009.95,15.0,13.17
2026-05-28T09:35:44,2026-05-28 09:35:42,000506,招金黄金,14.62,-1.7473,14.75,14.83,14.4,14.88,97192100.0,14.88,14.0
2026-05-28T09:35:44,2026-05-28 09:35:42,003004,声迅股份,55.77,1.5662,54.83,55.95,53.8,54.91,41482579.0,54.91,49.76
2026-05-28T09:35:44,2026-05-28 09:35:41,603685,晨丰科技,34.82,-2.6286,35.38,35.77,34.82,35.76,29261651.0,35.76,32.56
2026-05-28T09:35:44,2026-05-28 09:35:42,600396,华电辽能,19.9,7.1621,19.5,19.99,18.46,18.57,1517363498.0,16.88,14.75
2026-05-28T09:35:44,2026-05-28 09:35:42,605006,山东玻纤,18.38,-0.9164,17.8,18.67,17.68,18.55,195020646.0,18.55,17.2
2026-05-28T09:35:44,2026-05-28 09:35:40,600719,大连热电,10.15,0.0,9.78,10.17,9.78,10.15,73386574.0,10.15,9.83
2026-05-28T09:35:44,2026-05-28 09:35:43,603919,金徽酒,20.99,-3.8479,21.08,21.16,20.71,21.83,79289297.0,20.83,19.25
2026-05-28T09:35:44,2026-05-28 09:35:43,600863,华能蒙电,7.28,8.4948,6.9,7.31,6.78,6.71,1096202265.0,6.1,5.39
2026-05-28T09:35:44,2026-05-28 09:35:42,603303,得邦照明,25.63,-1.7255,25.53,25.99,25.04,26.08,22184560.0,25.79,22.56
2026-05-28T09:35:54,2026-05-28 09:35:51,002181,粤传媒,15.05,0.3333,14.7,15.24,14.7,15.0,260946901.95,15.0,13.17
2026-05-28T09:35:54,2026-05-28 09:35:51,000506,招金黄金,14.61,-1.8145,14.75,14.83,14.4,14.88,97513799.0,14.88,14.0
2026-05-28T09:35:54,2026-05-28 09:35:51,003004,声迅股份,55.64,1.3294,54.83,55.95,53.8,54.91,42294228.0,54.91,49.76
2026-05-28T09:35:54,2026-05-28 09:35:53,603685,晨丰科技,34.8,-2.6846,35.38,35.77,34.74,35.76,31524287.0,35.76,32.56
2026-05-28T09:35:54,2026-05-28 09:35:51,600396,华电辽能,19.84,6.839,19.5,19.99,18.46,18.57,1539601537.0,16.88,14.75
